"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"TP_PRESTACAO_CONTAS";"DT_PRESTACAO_CONTAS";"SQ_PRESTADOR_CONTAS";"SG_UF";"DS_TIPO_DOCUMENTO";"NR_DOCUMENTO";"CD_FONTE_DESPESA";"DS_FONTE_DESPESA";"CD_ORIGEM_DESPESA";"DS_ORIGEM_DESPESA";"CD_NATUREZA_DESPESA";"DS_NATUREZA_DESPESA";"CD_ESPECIE_RECURSO";"DS_ESPECIE_RECURSO";"SQ_DESPESA";"SQ_PARCELAMENTO_DESPESA";"DT_PAGTO_DESPESA";"DS_DESPESA";"VR_PAGTO_DESPESA"
"07/06/2026";"03:00:48";2018;2;"Ordinária";"Final";"01/10/2019";247007346;"MA";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";25312603;17532174;"31/08/2018";"TARIFAS DE TRANSR. DE RECURSOS.";"1,15"
"07/06/2026";"03:00:48";2018;2;"Ordinária";"Final";"01/10/2019";247007346;"MA";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";25312540;17532230;"27/09/2018";"DESPESAS COM TARIFAS BANCARIAS NESTA DATA";"1,15"
"07/06/2026";"03:00:48";2018;2;"Ordinária";"Final";"18/12/2019";247007527;"MA";"#NULO";"551878000006861";0;"Fundo Partidário";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";25445865;17670889;"29/08/2018";"#NULO";"17500,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";"Final";"10/12/2019";247006540;"MA";"#NULO";"551878000006812";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";25439478;17664019;"30/08/2018";"#NULO";"720000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";"Final";"29/11/2018";247009473;"MA";"Recibo";"900033";2;"Fundo Especial de Financiamento de Campanha";20220000;"Produção de programas de rádio, televisão ou vídeo";1;"Financeiro";0;"Cheque";24458475;16640929;"22/10/2018";"PRODUÇÃO DE PROGRAMA PARA TV";"5198,16"
"07/06/2026";"03:00:48";2018;2;"Ordinária";"Final";"29/11/2018";247009473;"MA";"Nota Fiscal";"900030";2;"Fundo Especial de Financiamento de Campanha";20120000;"Serviços prestados por terceiros";1;"Financeiro";0;"Cheque";24458448;16640924;"17/09/2018";"ASSESSORIA JURIDICA";"6500,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";"Final";"29/11/2018";247009473;"MA";"Nota Fiscal";"900031";2;"Fundo Especial de Financiamento de Campanha";20120000;"Serviços prestados por terceiros";1;"Financeiro";0;"Cheque";24458460;16640908;"19/10/2018";"SERVIÇOS DE PRESTAÇÃO DE CONTAS ELEIÇÕES 2018";"4500,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";"Final";"18/12/2019";247008646;"MA";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";25444571;17670596;"10/09/2018";"TR TEV IBC";"1,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";"Final";"01/10/2019";247007346;"MA";"#NULO";"554288000028534";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";25312646;17532193;"13/09/2018";"#NULO";"50000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";"Final";"29/11/2018";247009473;"MA";"#NULO";"900011";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";0;"Cheque";24458473;16640899;"06/09/2018";"#NULO";"1703,47"
